rank,ts_code,name,trade_date,update_time,price,pct_chg,amount,pre_day_limitup,today_limitup,sector_name,sector_strength_score,stock_strength_score,acceptance_score,momentum_score,capital_score,pattern_score,liquidity_score,risk_penalty_score,ranking_score,p_limitup_t1_raw,p_limitup_t1,wp_score,feature_coverage,model_confidence,model_version,calibration_method,calibration_sample_count,self_learning_adjustment,signal_level,core_reason,risk_reason,next_trade_date,label_t1_limitup,label_available,next_day_high,next_day_close,next_day_low,next_day_limitup_price,next_day_max_pct,next_day_close_pct,next_day_drawdown_pct,next_high,next_close,next_low,next_up_limit,backtest_trade_date,backtest_data_mode,calibration_eligible
21,688229.SH,博睿数据,20260601,2026-06-01,88.51,8.8684,377334313.0,0,0,软件服务,82.98281565177011,53.34104588711141,79.99336661042585,45.045468344958365,65.66932677975032,70.6911788112038,41.41341324008339,11.252550193198395,65.77503286406288,1.863105741182828,1.863105741182828,66.02168039412553,100.0,82.1868624517004,wp_rule_v2_1,disabled,0,0.0,D级,板块强、承接好、量价齐,回落大,20260602,0.0,True,101.58,99.27,87.35,106.21,14.76669302903626,12.156818438594508,-1.3105863744209856,101.58,99.27,87.35,106.21,20260601,eod_proxy,False
22,300598.SZ,诚迈科技,20260601,2026-06-01,34.6,9.1483,421986975.7,0,0,软件服务,82.98281565177011,46.32779589645907,58.82769172926938,33.2557582682926,67.62718535520656,60.99843675237156,46.30805967872402,6.970829252141737,65.23038201937442,1.8236872310406878,1.8236872310406878,59.637840902432735,100.0,83.25729268696456,wp_rule_v2_1,disabled,0,0.0,D级,板块强、量价齐、热题材,回落大,20260602,0.0,True,34.88,33.99,33.2,41.52,0.8092485549132888,-1.7630057803468158,-4.046242774566466,34.88,33.99,33.2,41.52,20260601,eod_proxy,False
23,301228.SZ,实朴检测,20260601,2026-06-01,70.45,12.5399,510975389.65999997,0,0,电器仪表,23.389056633937805,77.49339286421913,100.0,88.22211991594128,65.19792765815174,95.40714602190015,54.68209090736964,0.0,65.58927754012834,1.8229479875431196,1.8229479875431196,66.50242726474043,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,个股强、承接好、动量上,风险可控,20260602,0.0,True,75.5,73.2,70.87,84.54,7.168204400283895,3.9034776437189445,0.5961674946770801,75.5,73.2,70.87,84.54,20260601,eod_proxy,False
24,300483.SZ,首华燃气,20260601,2026-06-01,20.8,12.069,646063176.51,0,0,石油开采,15.808283658262916,72.23466962114955,98.06002628893269,62.552538384025056,65.97918947030432,89.41981953484098,64.94797367576079,0.0,64.10662908603135,1.7221606615456737,1.7221606615456737,59.73732152272779,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,个股强、承接好、量价齐,风险可控,20260602,0.0,True,21.12,19.92,19.55,24.96,1.538461538461533,-4.230769230769226,-6.009615384615385,21.12,19.92,19.55,24.96,20260601,eod_proxy,False
25,688435.SH,英方软件,20260601,2026-06-01,42.6,13.7517,226405364.0,0,0,软件服务,82.98281565177011,74.25872352147866,93.89945563027466,77.6740982326738,56.72747022081986,88.11736559302767,19.058771842757263,0.0,63.734861702660815,1.7196127259375915,1.7196127259375915,80.0854418269564,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,D级,板块强、个股强、承接好,风险可控,20260602,0.0,True,43.09,41.41,40.72,51.12,1.1502347417840397,-2.793427230046963,-4.413145539906105,43.09,41.41,40.72,51.12,20260601,eod_proxy,False
26,301092.SZ,争光股份,20260601,2026-06-01,50.4,9.8039,409758534.88,0,0,化工原料,49.80525235643103,52.43049694904529,58.55491815480781,75.57079916684768,66.63660532011481,81.0825834759552,45.0211298120101,11.024916943521626,63.229270912610104,1.6857655769719597,1.6857655769719597,55.27882396176581,100.0,82.24377076411959,wp_rule_v2_1,disabled,0,0.0,D级,动量上、量价齐、新高,回落大,20260602,0.0,True,51.3,50.63,48.33,60.48,1.7857142857142794,0.45634920634920473,-4.107142857142854,51.3,50.63,48.33,60.48,20260601,eod_proxy,False
27,600956.SH,新天绿能,20260601,2026-06-01,9.85,8.3608,564711826.0,0,0,供气供热,18.536233668389592,63.40581933319302,99.3874715944881,84.27958703408487,63.62327733277209,99.51972468938992,59.058193331930234,0.0,62.853121710100844,1.6412366639936216,1.6412366639936216,61.056091923867946,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、量价齐,风险可控,20260602,0.0,True,10.24,9.87,9.44,10.84,3.9593908629441676,0.20304568527917954,-4.162436548223347,10.24,9.87,9.44,10.84,20260601,eod_proxy,False
28,688595.SH,芯海科技,20260601,2026-06-01,34.98,9.4493,402530133.0,0,0,半导体,39.69941481319204,41.327843170671116,35.89253731343283,32.33058807655966,72.69688860971962,44.363686188920454,44.24222152429903,24.946931648506265,61.659169556381535,1.567639554238902,1.567639554238902,35.90449176525934,94.73684210526315,76.65800392997869,wp_rule_v2_1,disabled,0,0.0,D级,基础入选,回落大,20260602,0.0,True,39.38,36.97,34.88,41.98,12.578616352201276,5.688965122927403,-0.2858776443681932,39.38,36.97,34.88,41.98,20260601,eod_proxy,False
29,300968.SZ,格林精密,20260601,2026-06-01,11.76,9.3953,223294058.97,0,0,元器件,88.25,39.77841221469441,40.236025865155426,46.09436069066301,62.38127750021517,56.35121731388223,18.453193750537924,35.732934553131564,58.42650403211174,1.3952309253872686,1.3952309253872686,49.19869927320372,100.0,76.06676636171711,wp_rule_v2_1,disabled,0,0.0,D级,板块强、热题材,回落大、后排,20260602,0.0,True,13.1,12.0,11.8,14.11,11.394557823129258,2.0408163265306145,0.3401360544217802,13.1,12.0,11.8,14.11,20260601,eod_proxy,False
30,920725.BJ,惠丰钻石,20260601,2026-06-01,62.0,18.5468,583855259.22,0,0,矿物制品,21.838141664165587,90.43675792552634,92.0684069348662,25.0,64.98865043505309,73.02580907099697,60.51716428728773,100.0,56.05939596393506,1.2636054782040727,1.2636054782040727,35.22446886465966,94.73684210526315,57.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,个股强、承接好、量价齐,风险高,20260602,1.0,True,80.6,80.6,59.03,80.6,29.999999999999982,29.999999999999982,-4.790322580645157,80.6,80.6,59.03,80.6,20260601,eod_proxy,False
31,301270.SZ,汉仪股份,20260601,2026-06-01,30.42,10.0579,197042232.92000002,0,0,软件服务,82.98281565177011,46.77677543743186,56.02998350495134,50.24595847716732,54.29580828152826,68.4819774243262,12.979616994528282,11.962022752888078,55.61190733149271,1.2485249123845654,1.2485249123845654,58.682805114743104,100.0,82.00949431177798,wp_rule_v2_1,disabled,0,0.0,D级,板块强、量价齐、热题材,回落大,20260602,0.0,True,30.84,29.95,29.0,36.5,1.380670611439827,-1.5450361604207874,-4.667981591058523,30.84,29.95,29.0,36.5,20260601,eod_proxy,False
32,300967.SZ,晓鸣股份,20260601,2026-06-01,21.02,17.8251,507087617.42,0,0,农业综合,15.5,84.86109670545946,80.69144537993495,89.52613900315595,52.8747541111949,80.53906921232301,54.347841047691446,0.0,55.09350968515735,1.217398972816887,1.217398972816887,60.27060602440309,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,个股强、承接好、动量上,风险可控,20260602,0.0,True,21.0,20.52,19.92,25.22,-0.09514747859181716,-2.378686964795429,-5.233111322549943,21.0,20.52,19.92,25.22,20260601,eod_proxy,False
33,300668.SZ,杰恩股份,20260601,2026-06-01,59.94,8.371,509239454.0,0,0,装修装饰,15.99388882875849,42.04189799781309,53.879158064754016,53.9699779510144,61.813263926579666,67.68605532515579,54.53315981644915,13.136325981153654,54.598190214533886,1.1943550310128894,1.1943550310128894,37.763018219760404,94.73684210526315,79.61065534681684,wp_rule_v2_1,disabled,0,0.0,D级,量价齐、均价上,回落大,20260602,0.0,True,61.23,59.69,58.7,71.93,2.1521521521521425,-0.4170837504170799,-2.068735402068722,61.23,59.69,58.7,71.93,20260601,eod_proxy,False
34,001335.SZ,信凯科技,20260601,2026-06-01,49.2,9.3333,150964372.06,0,0,化工原料,49.80525235643103,57.812106211004746,99.27051465453765,73.7158673273832,49.15700296026634,98.0,1.322123912388927,0.0,54.340699737992324,1.1873615439417822,1.1873615439417822,66.43599221935298,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、量价齐,风险可控,20260602,0.0,True,49.69,47.86,47.3,54.12,0.9959349593495759,-2.7235772357723675,-3.861788617886186,49.69,47.86,47.3,54.12,20260601,eod_proxy,False
35,300647.SZ,超频三,20260601,2026-06-01,6.57,9.1362,258455535.24,0,0,化工原料,49.80525235643103,40.04968729310049,47.11562683902762,46.47020029983905,58.56932301571487,63.021314276456096,24.852924051010284,14.468730131206232,54.32301363417639,1.1865318122615516,1.1865318122615516,44.4149584105866,100.0,81.38281746719844,wp_rule_v2_1,disabled,0,0.0,D级,量价齐、热题材,回落大,20260602,0.0,True,6.83,6.75,6.46,7.88,3.957382039573809,2.739726027397249,-1.6742770167427756,6.83,6.75,6.46,7.88,20260601,eod_proxy,False
36,603201.SH,常润股份,20260601,2026-06-01,17.3,8.2603,191813085.0,0,0,汽车配件,32.941100462492926,54.28211320554796,87.77842117882608,84.82520582647246,50.6737053230893,96.34109461126815,11.802520597778715,0.0,53.284240282588414,1.1387904652948113,1.1387904652948113,59.37548852141967,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、量价齐,风险可控,20260602,0.0,True,17.35,17.33,16.6,19.03,0.28901734104047616,0.1734104046242635,-4.046242774566466,17.35,17.33,16.6,19.03,20260601,eod_proxy,False
37,688039.SH,当虹科技,20260601,2026-06-01,44.8,8.6324,221375271.0,0,0,软件服务,82.98281565177011,36.62507011497546,37.37333511625809,54.81992548284655,56.33416298908572,56.50167249811648,18.07550376342192,39.0750588697018,53.14316619302003,1.132454977736257,1.132454977736257,45.69750700220011,100.0,75.23123528257454,wp_rule_v2_1,disabled,0,0.0,D级,板块强、热题材,回落大、后排,20260602,0.0,True,46.36,43.7,42.78,53.76,3.482142857142856,-2.4553571428571286,-4.5089285714285605,46.36,43.7,42.78,53.76,20260601,eod_proxy,False
38,300071.SZ,福石控股,20260601,2026-06-01,4.56,8.8305,385111797.05,0,0,广告包装,18.670608802376208,42.300674134931334,54.073478117622216,58.582734144041545,58.985789400439074,71.19122091176637,42.306282775575085,11.623382226056947,53.11053697275503,1.1277041951620885,1.1277041951620885,39.40161464149228,94.73684210526315,79.98889128559102,wp_rule_v2_1,disabled,0,0.0,D级,量价齐、均价上,回落大,20260602,0.0,True,4.57,4.35,4.26,5.47,0.21929824561404132,-4.6052631578947345,-6.578947368421051,4.57,4.35,4.26,5.47,20260601,eod_proxy,False
39,603856.SH,东宏股份,20260601,2026-06-01,13.06,8.8333,242950271.0,0,0,塑料,22.214802113581595,54.789076379031364,96.81374709712497,72.35633803316144,51.02796433739152,90.65865294527711,22.145406568964024,0.0,52.698321645947004,1.1098955244198303,1.1098955244198303,56.595822032576464,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、量价齐,风险可控,20260602,0.0,True,12.97,12.42,12.4,14.37,-0.6891271056661541,-4.900459418070446,-5.053598774885149,12.97,12.42,12.4,14.37,20260601,eod_proxy,False
40,920227.BJ,美登科技,20260601,2026-06-01,65.7,13.3736,122191875.81,0,0,软件服务,82.98281565177011,66.51839540952102,83.88695565574062,87.57462071158845,42.34346047200331,89.93004805649909,0.0,3.3157130359947686,52.128787412775765,1.0879150551960612,1.0879150551960612,74.96121694124486,100.0,84.17107174100131,wp_rule_v2_1,disabled,0,0.0,D级,板块强、承接好、动量上,风险可控,20260602,0.0,True,68.26,68.03,62.01,85.41,3.896499238965001,3.5464231354642273,-5.616438356164388,68.26,68.03,62.01,85.41,20260601,eod_proxy,False
41,688096.SH,京源环保,20260601,2026-06-01,13.11,9.7071,289308199.0,0,0,环境保护,20.14755747754165,50.89218242215366,66.42314734479203,75.19040392924481,53.86101575517495,76.29918946065064,29.788095577496236,20.24384298037261,50.81603593286466,1.0320473906923389,1.0320473906923389,43.71108301414066,94.73684210526315,77.8337760970121,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、量价齐,回落大,20260602,0.0,True,13.55,12.74,12.36,15.73,3.3562166285278527,-2.822273073989312,-5.720823798627006,13.55,12.74,12.36,15.73,20260601,eod_proxy,False
42,300774.SZ,倍杰特,20260601,2026-06-01,14.22,8.6325,274496066.26,0,0,环境保护,20.14755747754165,45.65217336619345,73.46599963938041,29.79000233713714,52.94100661501032,61.891515147162,27.488072727084678,0.0,50.11416078008516,1.00442335183262,1.00442335183262,43.51818716525979,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,承接好、量价齐、均价上,风险可控,20260602,0.0,True,14.64,13.92,13.88,17.04,2.9535864978903037,-2.1097046413502185,-2.390998593530236,14.64,13.92,13.88,17.04,20260601,eod_proxy,False
43,000691.SZ,亚太实业,20260601,2026-06-01,9.32,8.4983,311424474.40000004,0,0,化工原料,49.80525235643103,46.98534963967207,82.545830819017,84.12340038622699,43.38867882727395,87.6644906355963,33.01190995354493,16.867311283674013,47.2064803529504,0.8952225011438745,0.8952225011438745,56.114683912862134,100.0,80.7831721790815,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、新高,放量急、爆量,20260602,0.0,True,9.07,8.71,8.52,10.25,-2.682403433476399,-6.545064377682397,-8.58369098712447,9.07,8.71,8.52,10.25,20260601,eod_proxy,False
44,301234.SZ,五洲医疗,20260601,2026-06-01,40.31,13.8701,146471852.0,0,0,医疗保健,19.774145430967287,66.3587276692282,76.41696529696156,78.55352806478126,43.5617878591394,81.87078629473325,0.0,5.459484247085016,46.31690703680168,0.8671928569365683,0.8671928569365683,52.745518451347024,94.73684210526315,81.529865780334,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、量价齐,回落大,20260602,0.0,True,41.33,41.1,38.0,48.37,2.530389481518225,1.9598114611758755,-5.730587943438358,41.33,41.1,38.0,48.37,20260601,eod_proxy,False
45,301290.SZ,东星医疗,20260601,2026-06-01,31.57,8.6373,200732037.0,0,0,医疗保健,19.774145430967287,38.28348787887252,56.62502516969135,60.831630555110095,49.07840923913968,67.77565775635196,13.791553450000693,6.49977333897308,46.22977571703154,0.8642725277601707,0.8642725277601707,39.58296416544589,94.73684210526315,81.269793507362,wp_rule_v2_1,disabled,0,0.0,D级,量价齐、均价上,回落大,20260602,0.0,True,32.37,31.0,30.06,37.88,2.534051314539121,-1.8055115616091189,-4.783021856192593,32.37,31.0,30.06,37.88,20260601,eod_proxy,False
46,300897.SZ,山科智能,20260601,2026-06-01,19.45,11.8459,114479881.92,0,0,电器仪表,23.389056633937805,62.138622313999996,90.06906393204551,27.09549414647427,43.325091295203876,64.30954252631432,0.0,0.0,45.57438021431491,0.8426162647362093,0.8426162647362093,50.822721025573976,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,承接好、量价齐、均价上,风险可控,20260602,0.0,True,19.83,19.4,18.03,23.34,1.9537275064267279,-0.25706940874036244,-7.300771208226209,19.83,19.4,18.03,23.34,20260601,eod_proxy,False
47,920273.BJ,一致魔芋,20260601,2026-06-01,22.5,10.7283,154180198.98,0,0,食品,18.699061450426385,63.403512031993614,100.0,78.85552672677409,39.798562979900865,92.70770256720449,2.244580767754547,0.0,45.24741124857682,0.8320142509268803,0.8320142509268803,57.96139054215404,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、量价齐,风险可控,20260602,0.0,True,24.58,22.86,21.1,29.25,9.244444444444433,1.6000000000000014,-6.222222222222218,24.58,22.86,21.1,29.25,20260601,eod_proxy,False
48,002234.SZ,民和股份,20260601,2026-06-01,7.97,8.288,115395248.74,0,0,农业综合,15.5,48.76109866641906,91.79057623651516,58.34693491663842,40.0,86.03488350126028,0.0,0.0,42.800448274190394,0.7567612256601339,0.7567612256601339,49.33482758063465,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,承接好、量价齐、均价上,风险可控,20260602,0.0,True,7.95,7.55,7.5,8.77,-0.25094102885820924,-5.269761606022582,-5.8971141781681276,7.95,7.55,7.5,8.77,20260601,eod_proxy,False
49,920857.BJ,泓禧科技,20260601,2026-06-01,21.46,17.9121,145979459.32,0,0,元器件,88.25,62.59381128219809,51.25088377849502,74.36654165663721,34.721716835252764,66.79142496702794,0.0,24.24968680692669,42.473083276294105,0.7419499477401763,0.7419499477401763,60.55960497205724,100.0,78.93757829826833,wp_rule_v2_1,disabled,0,0.0,D级,板块强、动量上、新高,放量急、爆量、回落大,20260602,0.0,True,21.29,20.15,18.88,27.89,-0.7921714818266645,-6.104380242311292,-12.022367194780992,21.29,20.15,18.88,27.89,20260601,eod_proxy,False
50,920005.BJ,鼎佳精密,20260601,2026-06-01,36.02,12.142,110705083.53,0,0,元器件,88.25,40.36813803435733,45.930522339350084,84.59329962832719,25.72,64.56313691666952,0.0,30.316890209689042,33.734020969810985,0.5242194897661905,0.5242194897661905,52.433403232703284,100.0,77.42077744757773,wp_rule_v2_1,disabled,0,0.0,D级,板块强、动量上、新高,放量急、后排,20260602,0.0,True,35.66,35.16,33.5,46.82,-0.9994447529150685,-2.3875624652970773,-6.996113270405335,35.66,35.16,33.5,46.82,20260601,eod_proxy,False
1,002436.SZ,兴森科技,20260602,2026-06-02,42.22,9.3216,9735964964.92,0,0,元器件,96.5,72.43913395120686,97.6114591662162,83.47617041864845,95.0,99.83572185214511,100.0,13.891014074341388,92.28461748107951,5.19692298015628,5.19692298015628,85.94872493693171,100.0,81.52724648141465,wp_rule_v2_1,disabled,0,0.0,S级,板块强、个股强、承接好,风险可控,20260603,0.0,True,42.6,39.82,39.13,46.44,0.9000473709142698,-5.684509711037422,-7.318806252960675,42.6,39.82,39.13,46.44,20260602,eod_proxy,False
2,300620.SZ,光库科技,20260602,2026-06-02,320.02,14.8466,8737358696.05,0,0,通信设备,66.47350640357274,94.06826160878916,89.27648089522229,96.10754963977745,92.88025915602496,94.97986900149328,100.0,0.0,90.50483775880801,4.857155824971224,4.857155824971224,84.96218783196846,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,A级,个股强、承接好、动量上,风险可控,20260603,0.0,True,351.0,337.06,329.54,384.02,9.680644959690031,5.324667208299494,2.974814074120369,351.0,337.06,329.54,384.02,20260602,eod_proxy,False
3,300502.SZ,新易盛,20260602,2026-06-02,747.0,9.882,28143777059.6,0,0,通信设备,66.47350640357274,71.32633080035839,81.73275097517059,88.2412509342906,92.47350481696434,91.68539817095454,100.0,5.657543886342456,87.33991667035997,4.304446882955652,4.304446882955652,75.36154432828314,100.0,83.58561402841438,wp_rule_v2_1,disabled,0,0.0,A级,个股强、承接好、动量上,风险可控,20260603,0.0,True,815.98,782.25,758.07,896.4,9.234270414993318,4.718875502008024,1.4819277108433893,815.98,782.25,758.07,896.4,20260602,eod_proxy,False
4,002938.SZ,鹏鼎控股,20260602,2026-06-02,111.89,8.2737,7861521933.16,0,0,元器件,96.5,53.83577022085239,76.81327250375864,63.48453207474376,93.02435457054581,76.47015583192545,98.39421975969782,16.50138792505205,87.05324215863018,4.257459232383787,4.257459232383787,73.12064653082705,100.0,80.87465301873699,wp_rule_v2_1,disabled,0,0.0,A级,板块强、承接好、量价齐,风险可控,20260603,0.0,True,113.47,108.3,105.0,123.08,1.4121011707927345,-3.208508356421491,-6.157833586558226,113.47,108.3,105.0,123.08,20260602,eod_proxy,False
